date,product_id,product_category,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days
2022-03-24,P018,Apparel,26.0,3141.36,71,20,0,0.0,3,3,4
2023-06-20,P022,Electronics,19.0,14254.23,78,34,0,0.0,1,6,11
2022-04-29,P034,Sports,24.0,2398.11,155,52,0,0.0,4,4,2
2023-12-25,P037,Electronics,52.0,5656.89,204,46,1,51.7,0,12,10
2022-06-21,P013,Beauty,50.0,2310.86,217,77,0,0.0,1,6,10
2023-12-17,P032,Electronics,26.0,7035.2,47,39,0,0.0,6,12,12
2022-03-27,P031,Apparel,45.0,721.88,93,47,0,0.0,6,3,13
2023-03-25,P037,Electronics,18.0,5859.23,126,46,0,0.0,5,3,10
2022-07-12,P035,Sports,16.0,1799.4,276,76,0,0.0,1,7,5
2022-11-05,P047,Electronics,32.0,16336.14,38,21,0,0.0,5,11,6
2022-10-03,P005,Electronics,36.0,8085.34,208,72,1,11.6,0,10,9
2023-11-09,P004,Apparel,48.0,3475.68,60,40,0,0.0,3,11,14
2022-06-25,P047,Electronics,13.0,16718.23,75,21,0,0.0,5,6,6
2022-06-06,P008,Beauty,25.0,2054.86,66,20,0,0.0,0,6,10
2023-06-11,P008,Beauty,59.0,2048.88,48,20,0,0.0,6,6,10
2023-08-02,P047,Electronics,17.0,16204.66,22,21,0,0.0,2,8,6
2022-05-08,P050,Electronics,24.0,19617.36,101,78,0,0.0,6,5,2
2023-03-01,P037,Electronics,17.0,5838.17,113,46,0,0.0,2,3,10
2022-12-24,P013,Beauty,106.0,2379.29,140,77,1,15.5,5,12,10
2023-06-09,P031,Apparel,19.0,731.92,74,47,0,0.0,4,6,13
2022-11-11,P022,Electronics,30.0,13871.26,66,34,0,0.0,4,11,11
2023-04-28,P030,Electronics,21.0,23861.09,73,64,0,0.0,4,4,10
2022-04-24,P015,Electronics,21.0,12151.53,57,52,0,0.0,6,4,8
2023-05-26,P050,Electronics,15.0,19237.37,120,78,0,0.0,4,5,2
2023-06-30,P037,Electronics,16.0,5753.98,92,46,0,0.0,4,6,10
2023-09-11,P006,Electronics,20.0,9966.11,200,79,0,0.0,0,9,13
2023-03-16,P050,Electronics,22.0,19900.75,184,78,0,0.0,3,3,2
2022-06-15,P036,Beauty,45.0,952.27,51,22,0,0.0,2,6,8
2023-10-03,P017,Electronics,22.0,18917.66,105,59,0,0.0,1,10,7
2022-02-10,P025,Apparel,28.0,1381.97,128,51,0,0.0,3,2,5
2022-12-28,P002,Sports,42.0,5681.68,127,55,0,0.0,2,12,9
2022-04-16,P048,Apparel,32.0,1955.63,105,51,0,0.0,5,4,7
2022-08-08,P045,Electronics,26.0,15980.31,52,21,0,0.0,0,8,13
2022-01-06,P022,Electronics,22.0,14189.15,62,34,0,0.0,3,1,11
2023-04-27,P031,Apparel,33.0,709.51,55,47,0,0.0,3,4,13
2023-09-23,P020,Electronics,19.0,20047.02,124,45,0,0.0,5,9,8
2022-02-22,P047,Electronics,10.0,16799.25,52,21,0,0.0,1,2,6
2022-07-16,P005,Electronics,17.0,8165.31,136,72,0,0.0,5,7,9
2023-01-06,P035,Sports,24.0,1714.67,130,76,0,0.0,4,1,5
2023-01-29,P007,Electronics,18.0,14657.19,196,60,0,0.0,6,1,14
2023-12-18,P036,Beauty,65.0,977.34,0,22,0,0.0,0,12,8
2023-03-08,P002,Sports,26.0,5723.41,173,55,1,26.2,2,3,9
2022-10-01,P004,Apparel,55.0,3312.86,45,40,0,0.0,5,10,14
2023-12-05,P025,Apparel,45.0,1363.23,139,51,0,0.0,1,12,5
2022-10-16,P047,Electronics,34.0,16593.88,51,21,0,0.0,6,10,6
2023-11-26,P032,Electronics,56.0,6857.9,75,39,1,21.0,6,11,12
2023-01-30,P019,Apparel,24.0,762.4,107,33,0,0.0,0,1,4
2023-05-29,P040,Apparel,30.0,1376.9,164,51,0,0.0,0,5,9
2022-05-03,P029,Apparel,36.0,1294.6,196,41,0,0.0,1,5,13
2022-04-08,P038,Electronics,18.0,13133.03,68,52,0,0.0,4,4,4
2022-12-06,P031,Apparel,46.0,741.6,160,47,0,0.0,1,12,13
2023-06-04,P003,Home,38.0,4797.14,164,79,0,0.0,6,6,10
2022-05-31,P016,Electronics,20.0,91311.29999999999,89,43,0,0.0,1,5,6
2022-06-05,P050,Electronics,27.0,19767.93,113,78,0,0.0,6,6,2
2022-12-13,P027,Electronics,27.0,11702.44,103,62,0,0.0,1,12,14
2023-11-13,P027,Electronics,54.0,11382.37,223,62,1,56.5,0,11,14
2023-05-29,P033,Electronics,19.0,9283.7,100,74,0,0.0,0,5,13
2022-11-15,P042,Apparel,59.0,1219.63,65,31,0,0.0,1,11,8
2022-05-09,P049,Apparel,33.0,1123.52,59,23,0,0.0,0,5,8
2023-11-20,P002,Sports,44.0,5758.3,110,55,0,0.0,0,11,9
2022-04-01,P035,Sports,28.0,1761.91,-317,76,0,0.0,4,4,5
2023-11-21,P004,Apparel,45.0,3301.67,130,40,0,0.0,1,11,14
2022-01-22,P043,Electronics,13.0,13340.48,112,68,0,0.0,5,1,6
2022-09-25,P047,Electronics,23.0,16360.4,25,21,0,0.0,6,9,6
2023-05-08,P028,Apparel,23.0,1102.97,190,51,0,0.0,0,5,8
2023-04-09,P016,Electronics,23.0,9124.61,125,43,0,0.0,6,4,6
2022-07-14,P049,Apparel,25.0,1132.14,33,23,0,0.0,3,7,8
2022-03-27,P010,Home,32.0,2026.95,71,43,0,0.0,6,3,12
2022-08-09,P036,Beauty,32.0,989.84,27,22,0,0.0,1,8,8
2023-10-22,P024,Electronics,44.0,2720.89,123,58,0,0.0,6,10,2
2022-05-16,P030,Electronics,18.0,23943.48,166,64,0,0.0,0,5,10
2023-12-19,P028,Apparel,43.0,1120.27,111,51,0,0.0,1,12,8
2023-04-20,P020,Electronics,11.0,19724.93,142,45,0,0.0,3,4,8
2023-10-16,P009,Apparel,58.0,3512.23,86,43,1,15.1,0,10,2
2023-12-30,P011,Electronics,42.0,6755.49,39,27,0,0.0,5,12,4
2022-02-27,P044,Sports,24.0,2045.58,98,36,0,0.0,6,2,12
2022-06-09,P046,Home,21.0,973.69,61,56,0,0.0,3,6,2
2022-02-23,P027,Electronics,8.0,11250.94,72,62,0,0.0,2,2,14
2022-12-21,P040,Apparel,50.0,1441.88,54,51,0,0.0,2,12,9
2023-06-06,P031,Apparel,29.0,720.21,93,47,0,0.0,1,6,13
2022-12-21,P021,Apparel,46.0,2778.2,132,58,0,0.0,2,12,12
2023-07-08,P010,Home,25.0,2041.63,93,43,0,0.0,5,7,12
2022-01-04,P006,Electronics,18.0,10331.62,87,79,0,0.0,1,1,13
2022-04-02,P014,Electronics,25.0,228258.69999999998,84,28,0,0.0,5,4,9
2023-11-13,P033,Electronics,60.0,9396.35,194,74,1,34.2,0,11,13
2023-07-23,P035,Sports,17.0,1785.83,316,76,0,0.0,6,7,5
2023-03-24,P021,Apparel,21.0,2775.23,216,58,0,0.0,4,3,12
2022-05-09,P001,Electronics,10.0,23952.02,136,45,0,0.0,0,5,13
2022-01-12,P015,Electronics,24.0,12428.67,116,52,0,0.0,2,1,8
2023-05-07,P046,Home,22.0,961.47,70,56,0,0.0,6,5,2
2023-04-02,P044,Sports,26.0,2105.73,92,36,0,0.0,6,4,12
2023-02-03,P025,Apparel,20.0,1342.28,87,51,0,0.0,4,2,5
2022-07-23,P012,Sports,29.0,4783.45,103,78,0,0.0,5,7,6
2023-12-31,P005,Electronics,35.0,8093.86,167,72,0,0.0,6,12,9
2023-04-04,P029,Apparel,20.0,1306.6,105,41,0,0.0,1,4,13
2023-04-15,P008,Beauty,42.0,1983.21,52,20,0,0.0,5,4,10
2022-11-11,P014,Electronics,31.0,23701.07,99,28,0,0.0,4,11,9
2022-04-10,P040,Apparel,33.0,1433.29,62,51,0,0.0,6,4,9
2023-03-02,P040,Apparel,29.0,1437.1,86,51,0,0.0,3,3,9
2022-04-15,P017,Electronics,12.0,19248.05,126,59,0,0.0,4,4,7
2023-12-24,P007,Electronics,39.0,14383.91,139,60,1,19.7,6,12,14
2022-01-14,P033,Electronics,18.0,9651.69,149,74,1,47.2,4,1,13
2022-12-07,P033,Electronics,29.0,9235.04,221,74,0,0.0,2,12,13
2023-11-18,P045,Electronics,47.0,16291.57,37,21,0,0.0,5,11,13
2023-09-03,P008,Beauty,53.0,2073.97,79,20,0,0.0,6,9,10
2023-05-04,P041,Electronics,14.0,18584.94,205,68,0,0.0,3,5,2
2023-07-20,P026,Home,15.0,7116.29,161,42,0,0.0,3,7,8
2023-06-29,P021,Apparel,19.0,28644.2,213,58,0,0.0,3,6,12
2023-02-23,P025,Apparel,18.0,1412.02,86,51,0,0.0,3,2,5
2023-07-31,P006,Electronics,18.0,10016.92,118,79,0,0.0,0,7,13
2023-12-14,P043,Electronics,23.0,13573.87,185,68,0,0.0,3,12,6
2022-04-17,P022,Electronics,19.0,13710.03,73,34,0,0.0,6,4,11
2023-12-09,P039,Home,35.0,2625.89,95,43,0,0.0,5,12,12
2022-12-29,P003,Home,44.0,4801.1,346,79,0,0.0,3,12,10
2022-11-11,P039,Home,28.0,2636.53,90,43,0,0.0,4,11,12
2022-09-11,P017,Electronics,25.0,18723.85,187,59,0,0.0,6,9,7
2022-06-13,P045,Electronics,23.0,15656.97,26,21,0,0.0,0,6,13
2022-09-18,P003,Home,23.0,4855.45,119,79,0,0.0,6,9,10
2023-11-17,P019,Apparel,44.0,771.23,80,33,0,0.0,4,11,4
2023-10-07,P032,Electronics,33.0,7179.69,45,39,0,0.0,5,10,12
2022-05-07,P039,Home,37.0,2579.29,65,43,0,0.0,5,5,12
2022-05-10,P041,Electronics,26.0,18102.97,127,68,0,0.0,1,5,2
2022-08-27,P020,Electronics,14.0,19875.63,114,45,0,0.0,5,8,8
2022-10-28,P025,Apparel,39.0,1358.06,198,51,0,0.0,4,10,5
2023-03-14,P038,Electronics,16.0,13418.23,99,52,0,0.0,1,3,4
2022-04-04,P044,Sports,25.0,2054.93,165,36,0,0.0,0,4,12
2022-10-25,P017,Electronics,33.0,18713.86,189,59,1,18.2,1,10,7
2022-08-11,P005,Electronics,17.0,8488.16,90,72,0,0.0,3,8,9
2023-12-14,P004,Apparel,33.0,3284.02,116,40,0,0.0,3,12,14
2023-08-18,P017,Electronics,23.0,19111.31,189,59,0,0.0,4,8,7
2023-12-19,P020,Electronics,35.0,19498.2,61,45,0,0.0,1,12,8
2023-10-23,P003,Home,30.0,4727.24,103,79,0,0.0,0,10,10
2023-03-13,P015,Electronics,19.0,12451.69,60,52,0,0.0,0,3,8
2023-07-07,P005,Electronics,15.0,8471.35,259,72,0,0.0,4,7,9
2023-11-19,P045,Electronics,33.0,16445.49,60,21,0,0.0,6,11,13
2022-07-07,P015,Electronics,19.0,12043.51,193,52,0,0.0,3,7,8
2023-02-16,P050,Electronics,12.0,18981.45,-114,78,0,0.0,3,2,2
2023-05-30,P025,Apparel,27.0,1378.48,69,51,0,0.0,1,5,5
2023-12-04,P029,Apparel,47.0,1265.47,117,41,0,0.0,0,12,13
2023-03-21,P042,Apparel,26.0,1180.63,57,31,0,0.0,1,3,8
2023-01-01,P028,Apparel,27.0,1095.52,80,51,0,0.0,6,1,8
2023-07-22,P024,Electronics,27.0,2709.19,140,58,0,0.0,5,7,2
2023-03-13,P038,Electronics,15.0,13080.7,115,52,0,0.0,0,3,4
2023-12-23,P037,Electronics,36.0,5956.43,74,46,0,0.0,5,12,10
2023-01-14,P010,Home,31.0,2015.27,96,43,1,38.3,5,1,12
2022-07-28,P024,Electronics,17.0,2725.06,152,58,0,0.0,3,7,2
2023-12-05,P050,Electronics,36.0,19740.21,272,78,0,0.0,1,12,2
2023-11-01,P028,Apparel,33.0,1097.99,104,51,0,0.0,2,11,8
2022-11-08,P035,Sports,39.0,1726.38,160,76,0,0.0,1,11,5
2022-05-21,P009,Apparel,46.0,3552.56,144,43,0,0.0,5,5,2
2023-11-16,P047,Electronics,28.0,16403.08,54,21,0,0.0,3,11,6
2022-08-30,P007,Electronics,16.0,14496.82,255,60,0,0.0,1,8,14
2022-10-25,P028,Apparel,79.0,1094.6,94,51,1,51.1,1,10,8
2022-08-10,P004,Apparel,20.0,3310.71,64,40,0,0.0,2,8,14
2022-08-24,P029,Apparel,31.0,1322.46,156,41,0,0.0,2,8,13
2023-02-18,P033,Electronics,18.0,9615.35,166,74,0,0.0,5,2,13
2023-12-27,P022,Electronics,29.0,14024.54,153,34,0,0.0,2,12,11
2022-03-03,P024,Electronics,14.0,2723.28,99,58,0,0.0,3,3,2
2022-04-06,P009,Apparel,26.0,3464.18,145,43,0,0.0,2,4,2
2023-02-13,P013,Beauty,28.0,2278.71,311,77,0,0.0,0,2,10
2023-07-23,P016,Electronics,24.0,8980.1,79,43,0,0.0,6,7,6
2022-02-21,P011,Electronics,11.0,6559.85,49,27,0,0.0,0,2,4
2022-03-14,P002,Sports,26.0,5543.75,74,55,0,0.0,0,3,9
2023-07-08,P041,Electronics,18.0,18706.83,216,68,0,0.0,5,7,2
2023-03-28,P011,Electronics,15.0,6509.8,81,27,0,0.0,1,3,4
2022-04-17,P002,Sports,18.0,5834.8,178,55,0,0.0,6,4,9
2023-01-17,P017,Electronics,17.0,19235.27,91,59,0,0.0,1,1,7
2022-02-03,P012,Sports,16.0,4948.89,130,78,0,0.0,3,2,6
2022-05-02,P048,Apparel,32.0,1968.58,172,51,0,0.0,0,5,7
2023-12-31,P021,Apparel,51.0,2740.98,182,58,0,0.0,6,12,12
2022-11-06,P035,Sports,49.0,1804.64,244,76,0,0.0,6,11,5
2022-05-17,P001,Electronics,20.0,24620.44,89,45,0,0.0,1,5,13
2023-10-10,P047,Electronics,26.0,16137.33,57,21,0,0.0,1,10,6
2022-10-21,P040,Apparel,50.0,1411.73,86,51,0,0.0,4,10,9
2022-04-20,P016,Electronics,14.0,93101.8,89,43,0,0.0,2,4,6
2023-12-02,P030,Electronics,33.0,22743.95,190,64,0,0.0,5,12,10
2022-10-18,P048,Apparel,48.0,1930.06,52,51,0,0.0,1,10,7
2022-01-02,P012,Sports,17.0,4959.37,202,78,0,0.0,6,1,6
2022-05-10,P025,Apparel,28.0,1361.56,107,51,0,0.0,1,5,5
2023-06-08,P026,Home,23.0,7261.65,137,42,0,0.0,3,6,8
2022-11-21,P042,Apparel,45.0,1164.35,78,31,0,0.0,0,11,8
2023-12-28,P003,Home,25.0,4815.92,325,79,0,0.0,3,12,10
2022-03-16,P021,Apparel,24.0,2790.9,119,58,0,0.0,2,3,12
2022-06-30,P020,Electronics,21.0,19903.61,48,45,0,0.0,3,6,8
2022-08-10,P036,Beauty,36.0,989.37,66,22,0,0.0,2,8,8
2022-11-30,P022,Electronics,38.0,14202.42,107,34,0,0.0,2,11,11
2023-06-18,P027,Electronics,16.0,11329.75,188,62,0,0.0,6,6,14
2022-06-04,P019,Apparel,30.0,763.62,98,33,0,0.0,5,6,4
2023-10-04,P031,Apparel,31.0,748.59,154,47,0,0.0,2,10,13
2022-06-29,P016,Electronics,20.0,9127.25,117,43,0,0.0,2,6,6
2023-12-05,P014,Electronics,21.0,22365.89,108,28,0,0.0,1,12,9
2023-04-22,P034,Sports,26.0,2482.74,56,52,0,0.0,5,4,2
2023-02-20,P037,Electronics,18.0,5815.0,150,46,0,0.0,0,2,10
2022-09-22,P046,Home,19.0,987.68,232,56,0,0.0,3,9,2
2022-10-15,P026,Home,33.0,7523.68,58,42,0,0.0,5,10,8
2022-11-02,P048,Apparel,56.0,1950.68,102,51,0,0.0,2,11,7
2022-12-18,P049,Apparel,58.0,1149.62,60,23,0,0.0,6,12,8
2022-03-17,P024,Electronics,24.0,2759.94,75,58,1,53.2,3,3,2
2022-02-21,P015,Electronics,12.0,12669.37,143,52,0,0.0,0,2,8
2023-10-25,P046,Home,36.0,966.61,129,56,0,0.0,2,10,2
2022-08-08,P018,Apparel,29.0,3229.84,54,20,0,0.0,0,8,4
2022-11-16,P035,Sports,54.0,1791.22,340,76,0,0.0,2,11,5
2023-11-15,P005,Electronics,38.0,8039.91,73,72,0,0.0,2,11,9
2023-04-17,P050,Electronics,23.0,19839.19,94,78,0,0.0,0,4,2
2023-12-06,P023,Electronics,30.0,2623.56,69,32,0,0.0,2,12,4
2023-09-21,P002,Sports,32.0,5700.63,98,55,0,0.0,3,9,9
2022-04-07,P021,Apparel,27.0,2753.03,174,58,0,0.0,3,4,12
2022-05-07,P025,Apparel,39.0,1404.38,135,51,0,0.0,5,5,5
2022-10-08,P010,Home,25.0,2031.83,94,43,0,0.0,5,10,12
2023-06-09,P008,Beauty,42.0,2037.84,61,20,0,0.0,4,6,10
2023-03-25,P009,Apparel,39.0,3456.28,82,43,0,0.0,5,3,2
2023-01-15,P046,Home,28.0,968.22,89,56,1,26.2,6,1,2
2023-05-15,P011,Electronics,22.0,6714.83,89,27,0,0.0,0,5,4
2022-04-10,P028,Apparel,29.0,11102.3,164,51,0,0.0,6,4,8
2022-11-24,P002,Sports,35.0,5813.56,108,55,0,0.0,3,11,9
2022-06-17,P035,Sports,24.0,1747.11,215,76,0,0.0,4,6,5
2023-08-22,P010,Home,24.0,2085.73,175,43,0,0.0,1,8,12
2022-10-23,P013,Beauty,63.0,2345.33,205,77,0,0.0,6,10,10
2023-04-26,P037,Electronics,19.0,5839.97,197,46,0,0.0,2,4,10
2023-08-28,P005,Electronics,17.0,8314.39,121,72,0,0.0,0,8,9
2023-01-31,P034,Sports,14.0,2423.91,74,52,0,0.0,1,1,2
2022-09-11,P033,Electronics,26.0,9341.59,178,74,0,0.0,6,9,13
2022-03-22,P017,Electronics,18.0,19023.58,64,59,0,0.0,1,3,7
2023-01-22,P041,Electronics,20.0,17833.58,204,68,0,0.0,6,1,2
2023-07-14,P043,Electronics,11.0,13607.42,194,68,0,0.0,4,7,6
2022-01-22,P011,Electronics,24.0,6751.96,31,27,0,0.0,5,1,4
2022-02-02,P030,Electronics,15.0,23750.49,73,64,0,0.0,2,2,10
2023-03-03,P017,Electronics,18.0,19314.0,115,59,0,0.0,4,3,7
2022-09-08,P032,Electronics,20.0,7132.46,109,39,0,0.0,3,9,12
2022-01-20,P046,Home,19.0,963.99,181,56,0,0.0,3,1,2
2023-11-25,P027,Electronics,68.0,11527.17,121,62,1,49.6,5,11,14
2022-12-24,P040,Apparel,110.0,1361.0,58,51,1,54.5,5,12,9
2023-06-17,P047,Electronics,20.0,16733.08,23,21,0,0.0,5,6,6
2022-06-05,P040,Apparel,36.0,1367.41,167,51,0,0.0,6,6,9
2022-09-19,P032,Electronics,29.0,70319.9,58,39,0,0.0,0,9,12
2022-10-23,P044,Sports,47.0,2111.04,57,36,0,0.0,6,10,12
2022-11-20,P003,Home,45.0,4934.37,234,79,0,0.0,6,11,10
2022-09-26,P008,Beauty,31.0,2039.93,29,20,0,0.0,0,9,10
2022-09-29,P003,Home,27.0,4942.62,237,79,0,0.0,3,9,10
2023-01-12,P032,Electronics,14.0,7219.45,162,39,0,0.0,3,1,12
2022-01-25,P010,Home,20.0,2028.27,143,43,0,0.0,1,1,12
2023-01-16,P028,Apparel,51.0,1120.58,102,51,1,40.1,0,1,8
2023-09-02,P016,Electronics,20.0,9326.03,62,43,0,0.0,5,9,6
2023-07-08,P025,Apparel,32.0,1391.46,90,51,0,0.0,5,7,5
2023-11-19,P015,Electronics,27.0,12475.75,-203,52,0,0.0,6,11,8
2022-01-10,P019,Apparel,19.0,755.27,37,33,0,0.0,0,1,4
2023-12-10,P001,Electronics,41.0,23880.26,119,45,0,0.0,6,12,13
2023-04-15,P001,Electronics,27.0,23915.81,164,45,0,0.0,5,4,13
2022-10-07,P035,Sports,41.0,1776.08,194,76,0,0.0,4,10,5
2023-12-25,P011,Electronics,26.0,6496.94,81,27,1,17.1,0,12,4
2022-11-28,P028,Apparel,102.0,1083.81,199,51,1,48.4,0,11,8
2023-11-06,P001,Electronics,31.0,23574.15,112,45,0,0.0,0,11,13
2022-07-26,P002,Sports,19.0,5743.49,188,55,0,0.0,1,7,9
2023-02-19,P030,Electronics,15.0,23920.82,85,64,0,0.0,6,2,10
2023-11-24,P048,Apparel,85.0,1927.73,97,51,1,35.4,4,11,7
2022-09-29,P043,Electronics,11.0,13830.43,76,68,0,0.0,3,9,6
2022-05-24,P042,Apparel,32.0,1161.98,92,31,0,0.0,1,5,8
2023-03-07,P031,Apparel,17.0,705.57,126,47,0,0.0,1,3,13
2023-11-16,P014,Electronics,31.0,23029.93,75,28,0,0.0,3,11,9
2023-06-30,P012,Sports,20.0,4925.33,194,78,0,0.0,4,6,6
2023-06-30,P001,Electronics,14.0,24737.05,63,45,0,0.0,4,6,13
2023-12-14,P035,Sports,37.0,1801.4,80,76,0,0.0,3,12,5
2022-06-10,P023,Electronics,16.0,2588.16,48,32,0,0.0,4,6,4
2023-03-21,P031,Apparel,26.0,727.55,178,47,0,0.0,1,3,13
2022-09-01,P047,Electronics,26.0,16336.47,67,21,0,0.0,3,9,6
2022-01-14,P039,Home,30.0,2655.11,184,43,1,17.7,4,1,12
2023-09-08,P017,Electronics,17.0,18252.71,68,59,0,0.0,4,9,7
2022-09-28,P023,Electronics,20.0,2617.38,109,32,0,0.0,2,9,4
2022-06-16,P033,Electronics,18.0,9254.91,125,74,0,0.0,3,6,13
2023-11-04,P012,Sports,53.0,4895.04,249,78,0,0.0,5,11,6
2023-02-06,P029,Apparel,26.0,1318.75,55,41,0,0.0,0,2,13
2023-08-04,P038,Electronics,16.0,12986.39,197,52,0,0.0,4,8,4
2023-08-02,P006,Electronics,14.0,10215.3,104,79,0,0.0,2,8,13
2022-08-29,P021,Apparel,23.0,2861.45,199,58,0,0.0,0,8,12
2022-03-02,P038,Electronics,19.0,13039.53,157,52,0,0.0,2,3,4
2023-11-24,P010,Home,55.0,2128.59,107,43,1,26.7,4,11,12
2022-08-27,P041,Electronics,34.0,18415.11,89,68,0,0.0,5,8,2
2023-05-13,P001,Electronics,14.0,24964.15,151,45,0,0.0,5,5,13
2023-07-17,P048,Apparel,32.0,1951.66,125,51,0,0.0,0,7,7
2023-05-24,P006,Electronics,20.0,10202.82,106,79,0,0.0,2,5,13
2022-12-16,P015,Electronics,23.0,12134.51,78,52,0,0.0,4,12,8
2023-03-18,P015,Electronics,29.0,12588.27,195,52,0,0.0,5,3,8
2022-01-29,P049,Apparel,34.0,1151.24,42,23,0,0.0,5,1,8
2022-07-14,P022,Electronics,17.0,13736.2,106,34,0,0.0,3,7,11
2022-02-11,P007,Electronics,18.0,14887.83,72,60,0,0.0,4,2,14
2022-12-16,P022,Electronics,30.0,14440.76,139,34,0,0.0,4,12,11
2023-05-20,P005,Electronics,27.0,7994.49,179,72,0,0.0,5,5,9
2023-08-05,P001,Electronics,17.0,23975.56,187,45,0,0.0,5,8,13
2022-02-24,P019,Apparel,24.0,777.97,144,33,0,0.0,3,2,4
2023-03-09,P010,Home,41.0,2115.08,103,43,1,38.5,3,3,12
2022-02-26,P040,Apparel,24.0,1412.57,111,51,0,0.0,5,2,9
2022-05-09,P004,Apparel,36.0,3411.84,165,40,0,0.0,0,5,14
2022-04-03,P034,Sports,31.0,2389.96,201,52,0,0.0,6,4,2
2023-05-22,P041,Electronics,16.0,18172.61,117,68,0,0.0,0,5,2
2022-02-04,P020,Electronics,13.0,18990.34,66,45,0,0.0,4,2,8
2022-12-30,P036,Beauty,65.0,997.57,0,22,0,0.0,4,12,8
2022-01-04,P043,Electronics,17.0,13671.79,125,68,0,0.0,1,1,6
2023-01-23,P009,Apparel,21.0,3427.77,106,43,0,0.0,0,1,2
2023-09-01,P049,Apparel,25.0,1159.93,51,23,0,0.0,4,9,8
2023-02-15,P001,Electronics,12.0,24331.68,73,45,0,0.0,2,2,13
2022-08-29,P043,Electronics,13.0,13695.76,220,68,0,0.0,0,8,6
2022-05-31,P017,Electronics,17.0,18473.86,283,59,0,0.0,1,5,7
2022-05-30,P005,Electronics,15.0,8151.84,79,72,0,0.0,0,5,9
2022-01-27,P024,Electronics,12.0,2801.5,208,58,0,0.0,3,1,2
2022-11-29,P035,Sports,37.0,1739.87,303,76,0,0.0,1,11,5
2022-09-19,P026,Home,25.0,7464.57,195,42,0,0.0,0,9,8
2023-03-01,P029,Apparel,27.0,1261.78,74,41,0,0.0,2,3,13
2022-08-10,P006,Electronics,18.0,9945.39,327,79,0,0.0,2,8,13
2023-03-24,P002,Sports,25.0,5652.37,179,55,0,0.0,4,3,9
2023-09-17,P010,Home,42.0,2108.58,67,43,0,0.0,6,9,12
2023-07-27,P049,Apparel,25.0,1172.02,68,23,0,0.0,3,7,8
2022-12-22,P022,Electronics,24.0,13719.07,115,34,0,0.0,3,12,11
2022-09-01,P031,Apparel,35.0,727.74,193,47,0,0.0,3,9,13
2023-01-04,P040,Apparel,26.0,1402.55,215,51,0,0.0,2,1,9
2023-08-22,P050,Electronics,13.0,19923.17,172,78,0,0.0,1,8,2
2023-04-15,P033,Electronics,19.0,9702.68,167,74,0,0.0,5,4,13
2022-03-12,P019,Apparel,42.0,747.8,44,33,0,0.0,5,3,4
2022-09-28,P031,Apparel,34.0,740.58,90,47,0,0.0,2,9,13
2023-11-23,P028,Apparel,60.0,1097.38,218,51,0,0.0,3,11,8
2023-06-03,P035,Sports,33.0,1753.93,98,76,0,0.0,5,6,5
2023-03-15,P044,Sports,30.0,2095.11,118,36,0,0.0,2,3,12
2023-12-31,P019,Apparel,67.0,792.09,-68,33,0,0.0,6,12,4
2023-08-17,P002,Sports,25.0,5662.99,104,55,0,0.0,3,8,9
2023-12-18,P009,Apparel,41.0,3505.29,85,43,0,0.0,0,12,2
2022-11-17,P039,Home,38.0,2632.03,52,43,0,0.0,3,11,12
2023-10-10,P026,Home,27.0,7154.9,47,42,0,0.0,1,10,8
2022-01-24,P041,Electronics,17.0,17902.8,104,68,0,0.0,0,1,2
2022-02-09,P006,Electronics,13.0,10478.7,183,79,0,0.0,2,2,13
2022-09-17,P008,Beauty,55.0,2031.69,23,20,0,0.0,5,9,10
2022-04-07,P028,Apparel,25.0,1138.06,107,51,0,0.0,3,4,8
2023-06-07,P025,Apparel,32.0,1358.51,195,51,0,0.0,2,6,5
2023-12-29,P044,Sports,33.0,2019.21,129,36,0,0.0,4,12,12
2022-02-15,P013,Beauty,32.0,2259.54,259,77,0,0.0,1,2,10
2023-02-12,P007,Electronics,16.0,14527.43,127,60,0,0.0,6,2,14
2023-07-01,P015,Electronics,30.0,12556.32,149,52,0,0.0,5,7,8
2023-12-21,P019,Apparel,54.0,774.56,107,33,0,0.0,3,12,4
2023-06-30,P022,Electronics,16.0,138436.3,50,34,0,0.0,4,6,11
2022-07-07,P017,Electronics,9.0,18874.32,212,59,0,0.0,3,7,7
2022-11-18,P040,Apparel,46.0,1374.68,67,51,0,0.0,4,11,9
2023-02-24,P032,Electronics,12.0,6878.66,91,39,0,0.0,4,2,12
2023-03-06,P022,Electronics,12.0,14232.7,55,34,0,0.0,0,3,11
2023-04-21,P049,Apparel,28.0,1161.62,73,23,0,0.0,4,4,8
2023-01-13,P005,Electronics,15.0,83797.5,119,72,0,0.0,4,1,9
2022-07-23,P003,Home,24.0,4691.76,363,79,0,0.0,5,7,10
2023-05-05,P018,Apparel,27.0,3212.45,58,20,0,0.0,4,5,4
2023-06-09,P026,Home,16.0,7155.61,121,42,0,0.0,4,6,8
2023-04-04,P008,Beauty,43.0,1974.22,32,20,0,0.0,1,4,10
2023-07-20,P027,Electronics,13.0,11747.03,134,62,0,0.0,3,7,14
2022-03-20,P026,Home,23.0,7257.47,196,42,0,0.0,6,3,8
2023-01-03,P010,Home,19.0,2117.27,49,43,0,0.0,1,1,12
2023-11-15,P025,Apparel,50.0,1397.16,59,51,0,0.0,2,11,5
